cpd_index,r1,r2,r3,smiles,expt_t_max_count,r1_reagent,r2_reagent,r3_reagent,protein,expt,mw,log_p
OpenDEL0035-182-62-933,182,62,933,CNC(=O)c1cc2ccc(CN3CCc4ccc(C(=O)NCc5ccn(C(F)F)n5)cc43)cc2nc1C,5,ClC1C=CC2=C(N=C(C)C(C(=O)O)=C2)C=1,OC(C1C=CC2=C(NCC2)C=1)=O,NCC1C=CN(C(F)F)N=1,neg_control,expt007,504.5410000000001,3.9871200000000027
OpenDEL0035-189-29-1450,189,29,1450,CNC(=O)c1c(C(F)(F)F)ccc(CN2CCC(COC)(C(=O)NCC3CCN(C)CC3)C2)c1F,5,OC(C1C(F)=C(Cl)C=CC=1C(F)(F)F)=O,COCC1(C(=O)O)CCNC1,NCC1CCN(C)CC1,neg_control,expt007,502.5530000000004,2.5006000000000004
OpenDEL0035-19-130-1513,19,130,1513,CNC(=O)COc1ccccc1CN1Cc2ccccc2C(C(=O)N2CCC2C2CCOCC2)C1,5,OC(COC1C=CC=CC=1Br)=O,COC(C1CNCC2=C1C=CC=C2)=O,O1CCC(C2CCN2)CC1,neg_control,expt007,477.6050000000004,2.9383000000000017
OpenDEL0035-192-64-76,192,64,76,CNC(=O)c1ccc2ccc(CN3[C@H](CCC(=O)N(C)CCOC)CC[C@@H]3C(F)(F)F)cc2n1,5,OC(C1C=CC2=C(C=C(Br)C=C2)N=1)=O,OC(CC[C@@H]1CC[C@H](C(F)(F)F)N1)=O,CNCCOC,neg_control,expt007,480.53100000000023,3.3747000000000016
OpenDEL0035-21-84-2018,21,84,2018,CNC(=O)C(C)Oc1ccc(F)cc1CN1CCC(c2nc(C(=O)N3CCCN(C)CCC3)cs2)CC1,5,OC(C(OC1C=CC(F)=CC=1Cl)C)=O,OC(C1=CSC(C2CCNCC2)=N1)=O,CN1CCCNCCC1,neg_control,expt007,531.6980000000002,3.342900000000002
OpenDEL0035-223-139-72,223,139,72,CNC(=O)c1c(C)ccc(CN2CC3(CCC3)CC2CC(=O)N2CCCC3(CCCCCC3)C2)c1OC,5,COC1C(Br)=CC=C(C)C=1C(=O)O,COC(CC1NCC2(CCC2)C1)=O,C1CCCC2(CCCNC2)CC1,neg_control,expt007,509.7350000000005,5.460920000000006
OpenDEL0035-27-125-1357,27,125,1357,CNC(=O)c1cnc(OC2CCOC2)c(CN2CCc3ncc(C(=O)N4C[C@H]5CS(=O)(=O)C[C@H]5C4)cc32)c1,5,OC(C1C=NC(OC2CCOC2)=C(Cl)C=1)=O,OC(C1C=NC2=C(NCC2)C=1)=O,O=S1(C[C@H]2[C@H](CNC2)C1)=O,neg_control,expt007,541.6300000000003,0.6832000000000016
OpenDEL0035-295-52-610,295,52,610,CNC(=O)C1Cc2c(CN3CC(C(=O)NCCCn4cc(C)nc4C)Cc4cc(F)ccc43)cccc21,5,OC(C1CC2=C1C=CC=C2Cl)=O,OC(C1CNC2=C(C=C(F)C=C2)C1)=O,NCCCN1C=C(C)N=C1C,neg_control,expt007,503.6220000000002,3.410140000000002
OpenDEL0035-3-107-651,3,107,651,CNC(=O)c1cc2cc(CN3CCC(n4cccc4C(=O)NCCc4nccc(COC)n4)CC3)cc(OC)c2o1,5,COC1C=C(Br)C=C2C=1OC(C(=O)O)=C2,OC(C1=CC=CN1C2CCNCC2)=O,NCCC1N=CC=C(COC)N=1,neg_control,expt007,560.6550000000003,3.3485000000000014
OpenDEL0035-307-63-1261,307,63,1261,CNC(=O)c1cc(-c2ccc(CN3CCCOC(C(=O)N4CC=C(c5ccccc5C)C4)C3)cc2)cs1,5,ClC1C=CC(C2=CSC(C(=O)O)=C2)=CC=1,OC(C1CNCCCO1)=O,CC1C=CC=CC=1C2=CCNC2,neg_control,expt007,515.6790000000002,4.599820000000005
OpenDEL0035-317-123-407,317,123,407,CNC(=O)[C@@H](c1ccc(CN2CCC(C(=O)Nc3cn(C)nn3)c3ccc(F)cc32)cc1)C(C)C,7,ClC1C=CC([C@H](C(=O)O)C(C)C)=CC=1,FC1C=CC2=C(NCCC2C(=O)O)C=1,CN1N=NC(N)=C1,neg_control,expt007,478.5720000000001,3.572400000000002
OpenDEL0035-386-5-853,386,5,853,CNC(=O)Cc1ccc(F)c(CN(Cc2ccccc2)CC(C)C(=O)N2CCN3C[C@@H](F)C[C@H]3C2)c1,5,OC(CC1C=CC(F)=C(Cl)C=1)=O,OC(C(CNCC1C=CC=CC=1)C)=O,F[C@H]1C[C@@H]2N(CCNC2)C1,neg_control,expt007,498.61800000000034,3.007100000000001
OpenDEL0035-79-166-1946,79,166,1946,CNC(=O)c1ncc(CN2CCC(COC)(C(=O)Nc3cccc(OC)c3Cl)C2)cn1,5,OC(C1N=CC(Cl)=CN=1)=O,COCC1(C(OC)=O)CCNC1,COC1C=CC=C(N)C=1Cl,neg_control,expt007,447.92300000000006,1.9753999999999992
OpenDEL0035-92-125-1945,92,125,1945,CNC(=O)c1nc(CN2CCc3ncc(C(=O)NC4CCCN(C5CC5)C4=O)cc32)c2n1CCCC2,5,OC(C1=NC(Br)=C2N1CCCC2)=O,OC(C1C=NC2=C(NCC2)C=1)=O,NC1CCCN(C2CC2)C1=O,neg_control,expt007,491.5960000000005,1.4198999999999995
OpenDEL0035-98-123-407,98,123,407,CNC(=O)Cc1cc(CN2CCC(C(=O)Nc3cn(C)nn3)c3ccc(F)cc32)cnc1OC,6,OC(CC1C=C(Br)C=NC=1OC)=O,FC1C=CC2=C(NCCC2C(=O)O)C=1,CN1N=NC(N)=C1,neg_control,expt007,467.50500000000017,1.7788999999999993
OpenDEL0003-11-227-44,11,227,44,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Br)cc2)NC(=O)c2cc(I)cnc2N)cc1,5,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,BrC1C=CC(C[C@H](NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)=CC=1,OC(C1C=C(I)C=NC=1N)=O,neg_control,expt007,664.342,3.019400000000001
OpenDEL0003-11-227-56,11,227,56,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Br)cc2)NC(=O)c2ccc(C)c(I)c2)cc1,33,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,BrC1C=CC(C[C@H](NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)=CC=1,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,662.3660000000002,4.350620000000003
OpenDEL0003-11-227-74,11,227,74,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Br)cc2)NC(=O)c2ccc(Cl)c(I)c2)cc1,61,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,BrC1C=CC(C[C@H](NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)=CC=1,OC(C1C=CC(Cl)=C(I)C=1)=O,neg_control,expt007,682.7840000000001,4.695600000000003
OpenDEL0003-11-235-56,11,235,56,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)c2ccc(C)c(I)c2)cc1,8,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,ClC1C=CC(C[C@H](NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)=CC=1,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,617.9150000000002,4.241520000000003
OpenDEL0003-11-262-73,11,262,73,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC(=O)c2ccnc(I)c2)cc1,6,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC(C(F)(F)F)=CC=1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1C=CN=C(I)C=1)=O,neg_control,expt007,638.4280000000001,3.693500000000003
OpenDEL0003-11-268-56,11,268,56,CNC(=O)Cc1ccc(CCNC(=O)C(Cc2cc3ccccc3o2)NC(=O)c2ccc(C)c(I)c2)cc1,7,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC(C(CC1=CC2=C(C=CC=C2)O1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,623.4910000000002,4.334320000000003
OpenDEL0003-11-320-56,11,320,56,CNC(=O)Cc1ccc(CCNC(=O)C(Cc2coc3ccccc23)NC(=O)c2ccc(C)c(I)c2)cc1,15,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC(C(CC1=COC2=C1C=CC=C2)NC(OC(C)(C)C)=O)=O,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,623.4910000000002,4.3343200000000035
OpenDEL0003-11-34-369,11,34,369,CCCCn1nc(C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)NCCc2ccc(CC(=O)NC)cc2)ccc1=O,9,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC2=C(C=CC=C2)C=1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,CCCCN1N=C(C(=O)O)C=CC1=O,neg_control,expt007,567.6900000000004,3.1851000000000003
OpenDEL0003-11-34-54,11,34,54,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)c2ccc3c(Br)cccc3c2)cc1,11,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC2=C(C=CC=C2)C=1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(C1C=CC2=C(C=CC=C2Br)C=1)=O,neg_control,expt007,622.5630000000001,5.744000000000005
OpenDEL0003-11-34-73,11,34,73,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)c2ccnc(I)c2)cc1,37,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC2=C(C=CC=C2)C=1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(C1C=CN=C(I)C=1)=O,neg_control,expt007,620.4910000000002,3.8279000000000023
OpenDEL0003-11-34-80,11,34,80,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)COc2ccc(Br)cc2Br)cc1,6,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC2=C(C=CC=C2)C=1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(COC1C=CC(Br)=CC=1Br)=O,neg_control,expt007,681.4250000000002,5.1185000000000045
OpenDEL0003-11-466-56,11,466,56,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)c2ccc(C)c(I)c2)cc1,5,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,CC(OC(N[C@@H](CC1C=CC(Cl)=CC=1)C(=O)O)=O)(C)C,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,617.9150000000002,4.241520000000003
OpenDEL0003-11-466-74,11,466,74,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)c2ccc(Cl)c(I)c2)cc1,26,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,CC(OC(N[C@@H](CC1C=CC(Cl)=CC=1)C(=O)O)=O)(C)C,OC(C1C=CC(Cl)=C(I)C=1)=O,neg_control,expt007,638.3330000000001,4.586500000000004
OpenDEL0003-11-493-56,11,493,56,CNC(=O)Cc1ccc(CCNC(=O)C(Cc2ccc(Cl)cc2)NC(=O)c2ccc(C)c(I)c2)cc1,5,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,CC(OC(NC(CC1C=CC(Cl)=CC=1)C(=O)O)=O)(C)C,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,617.9150000000002,4.241520000000003
OpenDEL0003-11-493-74,11,493,74,CNC(=O)Cc1ccc(CCNC(=O)C(Cc2ccc(Cl)cc2)NC(=O)c2ccc(Cl)c(I)c2)cc1,9,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,CC(OC(NC(CC1C=CC(Cl)=CC=1)C(=O)O)=O)(C)C,OC(C1C=CC(Cl)=C(I)C=1)=O,neg_control,expt007,638.3330000000001,4.586500000000004
OpenDEL0003-11-521-56,11,521,56,CNC(=O)Cc1ccc(CCNC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2ccc(C)c(I)c2)cc1,14,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](CC1C=CC(Cl)=C(Cl)C=1)NC(OC(C)(C)C)=O)=O,OC(C1C=CC(C)=C(I)C=1)=O,neg_control,expt007,652.3600000000001,4.894920000000004
OpenDEL0003-11-54-61,11,54,61,CNC(=O)Cc1ccc(CCNC(=O)[C@@H](CCC2CCCCC2)NC(=O)c2cc(I)ccc2OC)cc1,5,OC(CC1C=CC(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,OC([C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)CCC4CCCCC4)=O,COC1C=CC(I)=CC=1C(=O)O,neg_control,expt007,619.5440000000002,4.406100000000003
OpenDEL0003-139-110-116,139,110,116,CNC(=O)C1(NC(=O)[C@@H](NC(=O)CCCCl)[C@@H](C)OCc2ccccc2)CCCCC1,5,OC(C1(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CCCCC1)=O,C1C=CC(CO[C@@H]([C@H](NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C(=O)O)C)=CC=1,ClCCCC(=O)O,neg_control,expt007,451.9950000000003,2.6606000000000005
OpenDEL0003-140-50-156,140,50,156,CNC(=O)c1ccccc1CNC(=O)[C@@H](Cc1csc2ccccc12)NC(=O)c1ccc(-c2csnn2)cc1,5,OC(C1C=CC=CC=1CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC([C@@H](CC1=CSC2=C1C=CC=C2)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(C1C=CC(C2N=NSC=2)=CC=1)=O,neg_control,expt007,555.6850000000001,4.436900000000002
OpenDEL0003-16-9-70,16,9,70,CNC(=O)[C@H](NC(=O)C(NC(=O)c1nccc(C(F)(F)F)c1Cl)C1CCCCCC1)C1CCCCC1,6,OC([C@@H](C1CCCCC1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C(C1CCCCCC1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1N=CC=C(C(F)(F)F)C=1Cl)=O,neg_control,expt007,531.0190000000002,4.633700000000005
OpenDEL0003-175-432-376,175,432,376,C=CCN(CC(=O)NC)C(=O)C1(NC(=O)Cc2cc(F)cc3c2OCOC3)COC1,5,C=CCN(C(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)CC(=O)O,CC(OC(NC1(C(=O)O)COC1)=O)(C)C,OC(CC1C=C(F)C=C2C=1OCOC2)=O,neg_control,expt007,421.4250000000003,-0.11949999999999905
OpenDEL0003-18-32-234,18,32,234,CNC(=O)[C@@H](Cc1ccncc1)NC(=O)[C@H](COC)NC(=O)CCCCCCCCCCCCCCO,5,OC([C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)CC4C=CN=CC=4)=O,COC[C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O,OCCCCCCCCCCCCCCC(=O)O,neg_control,expt007,520.7150000000007,3.049700000000001
OpenDEL0003-199-386-224,199,386,224,CNC(=O)c1coc([C@@H]2C[C@@H](F)CN2C(=O)C2(NC(=O)c3cnc4c(=O)[nH]ccc4c3)CC2)n1,8,OC(C1=COC([C@@H]2C[C@@H](F)CN2C(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=N1)=O,CC(OC(NC1(CC1)C(=O)O)=O)(C)C,OC(C1C=NC2=C(C=CNC2=O)C=1)=O,neg_control,expt007,468.4450000000002,0.8447999999999999
OpenDEL0003-207-171-172,207,171,172,CNC(=O)C(Cc1cnn(C)c1C)NC(=O)[C@H](Cc1c(C)cccc1C)NC(=O)C1(C)CC(C)=NO1,5,OC(C(CC1C=NN(C)C=1C)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC([C@H](CC1C(C)=CC=CC=1C)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1(ON=C(C)C1)C)=O,neg_control,expt007,496.6120000000003,1.4010600000000017
OpenDEL0003-222-264-74,222,264,74,CNC(=O)[C@H](CCC(C)C)NC(=O)c1cccc(CCNC(=O)c2ccc(Cl)c(I)c2)c1,5,CC(CC[C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O)C,OC(C1C=CC=C(CCNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C=1)=O,OC(C1C=CC(Cl)=C(I)C=1)=O,neg_control,expt007,569.8710000000001,4.197700000000001
OpenDEL0003-228-574-397,228,574,397,CCCCCC(C)C(=O)NCc1cccc(CCC(=O)N[C@H](C(=O)NC)C(C)C)c1,5,CC([C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O)C,OC(CCC1C=CC=C(CNC(OC(C)(C)C)=O)C=1)=O,CCCCCC(C(=O)O)C,neg_control,expt007,417.5940000000001,3.3386000000000013
OpenDEL0003-23-534-277,23,534,277,CNC(=O)[C@H](Cc1ccc(C(C)(C)C)cc1)NC(=O)C1CC12CCC(NC(=O)c1ccc(O)c(OC)c1)CC2,5,OC([C@H](CC1C=CC(C(C)(C)C)=CC=1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,CC(OC(NC1CCC2(CC2C(=O)O)CC1)=O)(C)C,COC1C=C(C(=O)O)C=CC=1O,neg_control,expt007,535.6850000000002,3.850500000000002
OpenDEL0003-238-94-26,238,94,26,CNC(=O)[C@H](NC(=O)[C@H](CCCNC(N)=O)NC(=O)c1cc(-c2ccc(Cl)cc2Cl)on1)C(C)(C)C,5,O=C(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)N[C@H](C(C)(C)C)C(=O)O,NC(NCCC[C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O)=O,OC(C1=NOC(C2C=CC(Cl)=CC=2Cl)=C1)=O,neg_control,expt007,541.4360000000003,2.4722
OpenDEL0003-245-486-412,245,486,412,CNC(=O)[C@@H](CCC(N)=O)NC(=O)C1CCC2(CC1)CC(NC(=O)C(C)(C)c1cnn(C)c1)C2,5,NC(CC[C@@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O)=O,OC(C1CCC2(CC(NC(OC(C)(C)C)=O)C2)CC1)=O,CN1N=CC(C(C(=O)O)(C)C)=C1,neg_control,expt007,474.6060000000003,0.6492000000000022
OpenDEL0003-250-496-281,250,496,281,CNC(=O)C(CC1CC1)NC(=O)C(C)(C)C(NC(=O)CCn1ccnc1)c1ccccc1,5,OC(C(CC1CC1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,CC(OC(NC(C(C(=O)O)(C)C)C1C=CC=CC=1)=O)(C)C,OC(CCN1C=CN=C1)=O,neg_control,expt007,439.5600000000002,2.1878
OpenDEL0003-262-294-259,262,294,259,CNC(=O)CC1CC(NC(=O)[C@H](Cc2ccncc2)NC(=O)c2cc(C)nc3c2c(=O)[nH]c(=O)n3C)C1,5,OC(CC1CC(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)C1)=O,CC(OC(N[C@@H](CC1C=CN=CC=1)C(=O)O)=O)(C)C,OC(C1C=C(C)N=C2C=1C(=O)NC(=O)N2C)=O,neg_control,expt007,507.55100000000033,-0.3027799999999965
OpenDEL0003-301-338-354,301,338,354,CCN1CCC[C@H]1C(=O)NC1CCCc2cc(C(=O)NC3CCC(OCC(=O)NC)CC3)ccc21,5,OC(COC1CCC(NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)CC1)=O,OC(C1C=CC2=C(CCCC2NC(OC(C)(C)C)=O)C=1)=O,CCN1CCC[C@H]1C(=O)O,neg_control,expt007,484.6410000000003,2.4681000000000015
OpenDEL0003-318-427-142,318,427,142,CCC[C@@H](CC(=O)NC(CC1CCCCO1)C(=O)NC)NC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,5,OC(C(NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)CC4CCCCO4)=O,CCC[C@H](NC(OC(C)(C)C)=O)CC(=O)O,C1C=CC(C2N=C3C(C=C(C)C=C3)=C(C(=O)O)C=2)=CC=1,neg_control,expt007,544.6960000000001,4.688820000000003
OpenDEL0003-319-313-165,319,313,165,CNC(=O)C1(C2CCN(C(=O)C[C@H]3C[C@H](NC(=O)CCCCCCCC(O)C(O)CCCCCCO)C3)CC2)CC1,5,O=C(N1CCC(C2(CC2)C(=O)O)CC1)OCC3C4=C(C=CC=C4)C5=C3C=CC=C5,OC(C[C@H]1C[C@H](NC(OC(C)(C)C)=O)C1)=O,OCCCCCCC(C(CCCCCCCC(=O)O)O)O,neg_control,expt007,579.8230000000002,3.431400000000001
OpenDEL0003-331-210-254,331,210,254,CNC(=O)c1cnc(C2CCN(C(=O)Cc3ccc(CNC(=O)c4ccc5ccn(CCOC)c5c4)cc3)CC2)s1,5,OC(C1=CN=C(C2CCN(C(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)CC2)S1)=O,OC(CC1C=CC(CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CC=1)=O,COCCN1C=CC2=C1C=C(C(=O)O)C=C2,neg_control,expt007,573.7190000000002,3.9825000000000026
OpenDEL0003-343-525-409,343,525,409,CNC(=O)c1c(C)nc2n1CCN(C(=O)C1CC(F)(CNC(=O)c3cn(CCOC)c4ccccc34)C1)C2,5,OC(C1=C(C)N=C2N1CCN(C(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)C2)=O,O=C(NCC1(CC(C(=O)O)C1)F)OC(C)(C)C,COCCN1C=C(C(=O)O)C2=C1C=CC=C2,neg_control,expt007,524.5970000000003,2.0427199999999996
OpenDEL0003-355-386-415,355,386,415,CNC(=O)CC(NC(=O)C1(NC(=O)C(C)S)CC1)c1ccc(C(F)(F)F)cc1,5,OC(CC(C1C=CC(C(F)(F)F)=CC=1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,CC(OC(NC1(CC1)C(=O)O)=O)(C)C,OC(C(S)C)=O,neg_control,expt007,417.45300000000015,1.9659
OpenDEL0003-361-160-78,361,160,78,CNC(=O)C[C@@H](NC(=O)c1ccc(CNC(=O)CCc2cccc(I)c2)cn1)C(C)C,5,OC(C[C@@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(C)C)=O,OC(C1C=CC(CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CN=1)=O,OC(CCC1C=CC=C(I)C=1)=O,neg_control,expt007,536.4140000000001,2.825700000000001
OpenDEL0003-377-477-226,377,477,226,CCOc1ccc(C(NC(=O)CSc2nc(C)cs2)C(=O)N2CC[C@H]2C(=O)NC)cc1,5,OC([C@@H]1CCN1C(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,CCOC1C=CC(C(NC(OC(C)(C)C)=O)C(=O)O)=CC=1,OC(CSC1SC=C(C)N=1)=O,neg_control,expt007,462.59700000000015,2.1467199999999993
OpenDEL0003-381-111-259,381,111,259,CC[C@H](C)[C@H](NC(=O)c1cc(C)nc2c1c(=O)[nH]c(=O)n2C)C(=O)N[C@H](CC)C(=O)NC,5,CC[C@@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O,CC[C@@H]([C@H](NC(OCC1C2=C(C=CC=C2)C3=C1C=CC=C3)=O)C(=O)O)C,OC(C1C=C(C)N=C2C=1C(=O)NC(=O)N2C)=O,neg_control,expt007,446.5080000000002,-0.2844799999999974
OpenDEL0003-421-160-173,421,160,173,CNC(=O)[C@@H]1CO[C@H](CNC(=O)c2ccc(CNC(=O)CCN3CCCCCC3)cn2)C1,5,OC([C@@H]1CO[C@H](CNC(OC(C)(C)C)=O)C1)=O,OC(C1C=CC(CNC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=CN=1)=O,OC(CCN1CCCCCC1)=O,neg_control,expt007,445.5640000000004,0.8448000000000007
OpenDEL0003-501-45-70,501,45,70,CNC(=O)C(NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)c1nccc(C(F)(F)F)c1Cl)C1CCCCCC1,5,CC(OC(NC(C1CCCCCC1)C(=O)O)=O)(C)C,OC([C@@H](CC1C=CC2=C(C=CC=C2)C=1)NC(OCC3C4=C(C=CC=C4)C5=C3C=CC=C5)=O)=O,OC(C1N=CC=C(C(F)(F)F)C=1Cl)=O,neg_control,expt007,589.0579999999997,5.449300000000005
OpenDEL0003-501-561-70,501,561,70,CNC(=O)C(NC(=O)[C@H](NC(=O)c1nccc(C(F)(F)F)c1Cl)C1Cc2ccccc2C1)C1CCCCCC1,7,CC(OC(NC(C1CCCCCC1)C(=O)O)=O)(C)C,OC([C@@H](C1CC2=C(C=CC=C2)C1)NC(OC(C)(C)C)=O)=O,OC(C1N=CC=C(C(F)(F)F)C=1Cl)=O,neg_control,expt007,565.036,4.468400000000004
OpenDEL0003-501-9-70,501,9,70,CNC(=O)C(NC(=O)C(NC(=O)c1nccc(C(F)(F)F)c1Cl)C1CCCCCC1)C1CCCCCC1,10,CC(OC(NC(C1CCCCCC1)C(=O)O)=O)(C)C,OC(C(C1CCCCCC1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(C1N=CC=C(C(F)(F)F)C=1Cl)=O,neg_control,expt007,545.0460000000002,5.023800000000005
OpenDEL0003-521-146-347,521,146,347,CNC(=O)[C@@H]1CCCC[C@H]1NC(=O)CCC(NC(=O)Cn1cccc1)c1ccc(OC)cc1,5,CC(OC(N[C@@H]1CCCC[C@H]1C(=O)O)=O)(C)C,OC(CCC(C1C=CC(OC)=CC=1)NC(OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)=O)=O,OC(CN1C=CC=C1)=O,neg_control,expt007,454.5710000000002,2.5554000000000014
